X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,Y
3,1117,774,9,NaN,10000,0,NaN,1,11920,576,30,2,144,3,14,4,10980,15,1693,91,NaN,NaN,NaN,33,0,79,100,2,234,0,1,4132,NaN,NaN,0,2,114,0,9056,170,50,22,2,117,6,1,10000,NaN,7,0,10000,30,28,0,NaN,102,8,133540,66,1,11956,413,28780,51,413,129,78,81,5,0,NaN,0
1,1366,6970,27,0,10,0,NaN,0,38297,1005,13,3,160,3,NaN,2,38297,28,2371,92,NaN,NaN,NaN,65,NaN,NaN,100,8,NaN,0,105,3614,NaN,0,0,5,77,NaN,45805,136,49,61,2,358,6,0,281500,NaN,11,0,2680,65,1132,0,0,42,19,140735,152,0,15222,138,-1644,206,138,1161,59,263,6,0,0,1
1,456,1425,2,0,4990,0,NaN,0,710,362,21,2,150,3,12,9,710,2,818,88,NaN,NaN,NaN,8,NaN,50,100,2,12,0,37,0,NaN,0,0,2,120,NaN,17963,70,35,2,2,22,2,0,102000,NaN,60,0,2756,2,27,0,0,50,2,49823,10,0,1113,14,2949,12,14,237,60,17,6,0,0,1
1,939,46,3,NaN,3000,0,NaN,0,12040,692,27,2,157,3,10,27,5072,4,1631,87,NaN,NaN,NaN,33,NaN,55,82,0,231,NaN,30,746,NaN,NaN,NaN,0,43,NaN,13212,124,16,3,1,103,5,0,71000,NaN,28,NaN,2366,4,4,0,NaN,93,1,144364,48,0,9633,269,636,55,269,7,88,923,5,NaN,NaN,0
5,1273,201,2,0,10000,0,NaN,0,172,1119,15,2,155,4,12,15,172,3,2392,92,0,NaN,36,5,NaN,81,99,0,260,0,12,1353,0,0,0,0,78,NaN,11693,110,93,2,1,12,2,0,65300,NaN,31,0,5441,4,38,0,0,28,0,179043,4,0,343,723,NaN,8,723,40,74,397,6,0,0,0
2,236,101,17,0,5000,0,NaN,2,3932,157,12,0,119,NaN,23,12,3932,25,393,72,12,NaN,32,11,NaN,76,22,11,104,0,8,NaN,12,0,0,5,16,NaN,20854,47,NaN,50,1,29,4,2,115800,NaN,22,0,14475,76,6,0,0,144,16,43926,6,0,4185,899,10063,23,899,16,111,468,6,0,0,0
4,458,41,10,0,30000,0,NaN,1,30140,285,17,2,140,NaN,17,22,NaN,11,743,87,36,NaN,2,5,NaN,90,86,3,0,0,5,7252,22,0,0,2,58,NaN,30022,141,38,10,2,7,1,1,140000,6,36,0,28000,11,2,0,0,20,10,47812,2,0,146,180,NaN,5,180,6,64,138,4,0,0,1
7,359,3179,0,0,1000,0,NaN,0,8010,157,9,2,154,3,9,9,7900,2,516,78,1,NaN,0,19,NaN,61,89,0,48,0,23,2590,1,0,0,0,28,NaN,13220,32,91,0,2,75,3,0,82000,NaN,60,0,3565,2,184,0,0,111,0,55607,35,0,8336,216,7199,40,216,529,107,33,6,0,0,0
11,476,64,1,0,5000,0,NaN,1,8910,599,8,2,154,5,9,6,8910,1,1075,91,1,NaN,8,10,NaN,56,100,1,62,0,45,5160,1,0,0,1,122,NaN,19563,78,39,1,1,37,3,1,118000,NaN,47,0,2622,1,11,1,0,83,1,67443,20,1,3095,187,2456,17,187,12,62,17,6,0,0,0
9,524,206,13,0,5000,0,NaN,3,0,469,16,2,162,3,9,18,1311,13,993,92,25,NaN,0,16,NaN,83,100,7,152,0,12,2342,14,0,0,4,42,NaN,7408,127,77,17,2,303,2,4,88000,2,36,0,7333,17,71,0,0,120,11,109412,97,0,36586,775,401,206,775,41,110,42,6,0,0,0
2,403,65,4,NaN,20000,0,NaN,0,19600,388,7,2,143,4,10,28,24685,4,791,78,6,NaN,0,30,NaN,71,67,1,77,NaN,9,885,3,NaN,NaN,1,39,NaN,15040,65,83,4,1,384,3,0,94500,1,43,NaN,10500,4,16,0,NaN,88,2,86744,232,1,33944,336,13392,152,336,10,109,27,5,NaN,NaN,0
8,321,25,12,0,3000,0,NaN,3,7512,178,17,1,148,2,18,17,7512,12,499,83,NaN,NaN,NaN,25,NaN,NaN,61,8,62,0,28,3981,NaN,0,0,6,51,NaN,13252,46,87,19,1,136,6,3,80000,NaN,44,0,2857,19,8,0,0,237,11,105113,56,0,32294,82,2092,80,82,4,210,135,6,0,0,1
7,898,76,1,NaN,1000,0,NaN,0,5490,985,9,2,162,2,6,2,3073,1,1883,91,1,NaN,0,25,0,56,11,1,96,0,1,NaN,1,NaN,0,1,131,0,6598,114,9,1,1,127,2,0,1000,0,87,0,1000,1,1,1,NaN,124,1,155223,68,1,15832,16,3164,59,16,12,82,3,5,0,NaN,1
0,2505,226,5,0,1000,0,NaN,1,19290,2021,11,2,162,5,14,11,19290,5,4526,89,NaN,NaN,NaN,64,NaN,52,100,3,180,0,4,23853,NaN,0,0,1,96,NaN,33730,134,119,6,2,454,2,1,4000,NaN,21,0,1000,6,49,0,0,80,4,332867,185,0,36454,447,-5287,269,447,37,73,1056,6,0,0,0
3,683,NaN,NaN,15728640,2000,NaN,1662976,NaN,22355,1058,9,3,153,NaN,NaN,9,4885,NaN,1741,88,NaN,1048576,NaN,7,828600,NaN,100,NaN,NaN,2720798,2,1881,NaN,2277376,1434787,NaN,54,1573980,18424,45,13,NaN,2,48,5,NaN,2100,NaN,NaN,138100,1050,NaN,NaN,1,1594709,50,NaN,106695,26,1,2431,NaN,921,22,NaN,NaN,61,NaN,6,828600,13281962,1
5,1071,4313,6,0,25,0,NaN,3,20270,552,23,0,164,3,9,23,20270,6,1689,81,NaN,NaN,NaN,35,NaN,NaN,16,4,107,0,182,3493,NaN,0,0,3,43,NaN,29013,57,22,6,1,151,3,3,297700,NaN,31,0,1635,8,505,0,0,63,4,89191,38,0,9576,184,0,109,184,718,52,235,6,0,0,1
6,544,505,24,0,20000,0,NaN,2,19132,784,13,1,151,2,10,12,19132,25,1328,87,NaN,NaN,NaN,2,NaN,42,36,8,62,0,9,1759,NaN,0,0,2,31,NaN,20838,85,17,54,0,9,6,2,105000,NaN,41,0,11666,55,3,1,0,90,14,128206,7,3,812,188,0,2,188,84,96,277,6,0,0,1
10,1693,71,1,0,10000,0,NaN,0,10130,1213,3,2,170,2,13,3,10130,2,2906,91,1,NaN,5,40,NaN,41,95,0,25,0,15,1354,0,0,0,0,70,NaN,10111,63,NaN,3,1,240,3,0,118000,NaN,11,0,7866,5,12,0,0,54,1,137758,98,0,12990,300,NaN,142,865,14,47,678,6,0,0,0
2,323,159,4,0,10000,0,NaN,1,19104,133,12,3,144,4,13,12,19104,4,456,76,4,NaN,24,29,NaN,73,41,2,101,0,17,1581,3,0,0,2,44,NaN,17922,44,70,8,1,58,1,1,99000,14,29,0,5823,8,34,0,0,27,4,21928,11,0,1600,503,674,47,503,26,48,460,6,0,0,0
NaN,535,709,7,NaN,3000,0,NaN,0,0,705,NaN,1,NaN,5,NaN,NaN,13696,8,1240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,4,NaN,NaN,38,582,NaN,NaN,NaN,4,NaN,NaN,0,NaN,138,12,NaN,154,4,0,133934,NaN,1,NaN,3524,15,93,1,NaN,51,4,64860,96,1,7858,768,1885,58,768,118,52,750,5,NaN,NaN,1
5,1375,441,9,0,9980,0,NaN,5,2010,914,4,2,151,NaN,16,4,2010,11,2289,90,23,NaN,52,9,NaN,79,76,8,83,0,11,188,14,0,0,5,81,NaN,3746,112,121,15,2,12,1,5,25000,15,19,0,2272,19,134,0,0,42,9,99922,3,0,513,899,2707,9,899,88,43,365,6,0,0,0
9,780,11387,16,0,2000,0,NaN,3,552,397,9,2,153,3,12,9,477,20,1466,91,10,NaN,283,18,NaN,100,100,14,256,0,45,1599,6,0,0,12,58,NaN,17941,177,71,33,2,29,7,4,109000,NaN,22,0,2422,42,138,0,0,40,14,59311,9,0,1165,881,4901,20,881,1897,40,861,6,0,0,0
11,511,10416,27,0,5000,0,NaN,3,9361,102,9,3,164,3,13,9,9361,33,613,81,86,NaN,210,33,NaN,63,100,13,195,0,19,1261,41,0,0,11,32,NaN,8840,75,45,94,1,132,3,3,43700,16,19,0,2300,138,2044,0,0,74,23,31597,23,0,9841,1079,2398,109,1079,1736,51,2719,6,0,0,0
4,2172,165,34,0,995,0,NaN,10,25669,1795,8,1,180,NaN,10,1,25669,40,4007,92,NaN,NaN,NaN,77,NaN,NaN,69,26,25,0,39,2084,NaN,0,0,14,118,NaN,22965,161,100,69,2,606,6,11,264600,NaN,18,0,6784,86,12,0,0,78,31,274720,264,0,47515,124,-20026,332,124,27,68,78,6,0,0,1
5,547,103,3,0,3000,0,NaN,1,16152,163,9,2,164,NaN,13,9,14952,3,710,89,27,NaN,1,15,NaN,66,100,3,23,0,63,703,27,0,0,3,57,NaN,16826,86,NaN,3,1,179,3,1,134000,NaN,100,0,2126,3,43,0,0,61,3,36445,38,0,10968,15,1265,141,451,20,51,0,6,0,0,1
1,2942,205,NaN,0,5000,NaN,NaN,NaN,20093,1370,24,0,147,4,8,24,20093,NaN,4312,84,NaN,NaN,NaN,104,NaN,65,31,NaN,330,0,50,6288,NaN,0,0,NaN,91,NaN,24800,212,35,NaN,2,267,6,NaN,145900,NaN,NaN,0,2918,NaN,26,0,0,62,NaN,292284,50,0,16726,NaN,5611,217,NaN,34,67,NaN,6,0,0,0
5,1543,169,23,0,20000,0,NaN,5,12300,857,12,0,157,4,9,12,12300,29,2600,91,NaN,NaN,NaN,39,NaN,NaN,59,12,201,0,19,4148,NaN,0,0,8,84,NaN,18669,155,144,70,3,75,7,16,101400,NaN,19,0,5336,105,2,0,0,87,22,225142,27,0,6545,290,0,48,290,28,86,738,6,0,0,1
NaN,1091,1571,6,0,3000,0,NaN,3,13441,918,9,0,183,3,NaN,9,13441,6,2009,91,NaN,NaN,NaN,27,NaN,NaN,40,5,NaN,0,17,1983,NaN,0,0,3,72,NaN,13016,63,60,6,4,436,5,3,77000,NaN,38,0,4529,6,647,0,0,65,6,136225,191,0,28371,33,1192,245,33,261,67,23,6,0,0,0
6,1984,702,14,0,1000,0,NaN,0,16407,1431,12,2,178,5,17,12,16407,19,3415,90,35,NaN,61,56,NaN,55,62,3,123,0,22,501,15,0,0,1,99,NaN,18473,108,151,26,2,535,2,0,110493,5,6,0,5022,44,117,0,0,99,12,343446,216,0,52982,1153,0,319,1153,117,100,3591,6,0,0,0
5,2628,337,15,0,9980,0,NaN,3,1902,1161,16,2,156,4,13,16,1902,23,3789,89,28,NaN,59,36,NaN,69,100,11,383,0,34,2160,3,0,0,3,175,NaN,17938,350,122,20,2,85,4,3,118550,2,9,0,3486,44,7,0,0,60,14,202571,26,0,5125,481,5365,59,481,56,53,2082,6,0,0,1
7,942,49,4,0,19960,0,NaN,0,18500,1005,14,2,163,3,16,14,18500,5,1947,82,9,NaN,0,15,NaN,75,74,4,82,0,10,1061,3,0,0,0,82,NaN,20376,98,99,5,1,68,1,0,100000,NaN,23,0,10000,6,4,1,0,41,4,115655,48,2,2836,145,15933,20,145,8,59,132,6,0,0,1
11,1067,5732,11,0,5000,0,NaN,2,23410,750,9,2,179,3,8,9,18276,11,1817,91,11,NaN,7,21,NaN,94,72,8,132,0,56,0,6,0,0,5,63,NaN,23185,140,20,27,2,473,3,3,143000,9,35,0,2553,28,1415,0,0,60,10,126101,163,0,28791,328,4689,310,328,955,69,489,6,0,0,0
11,331,5,5,0,20,0,NaN,0,0,79,8,2,92,3,14,8,0,6,414,76,28,NaN,2,1,NaN,87,100,1,145,0,15,6566,24,0,0,1,35,NaN,17023,140,50,7,2,1,4,0,116000,6,52,0,7733,8,1,0,0,66,4,18491,0,0,66,143,10044,1,709,1,44,217,6,0,0,0
5,1491,381,24,0,20,0,NaN,0,22546,387,13,2,164,3,7,13,22546,33,1878,88,108,NaN,90,32,NaN,44,100,8,223,0,13,4790,73,0,0,0,100,NaN,18171,338,67,61,3,525,6,0,91000,NaN,36,0,7000,78,161,0,0,53,19,90742,98,0,28280,313,0,427,313,63,48,219,6,0,0,1
5,587,58,6,0,20000,0,NaN,0,19640,753,16,1,163,NaN,11,12,14058,7,1340,84,1,NaN,40,13,NaN,46,52,2,12,0,20,NaN,1,0,0,0,9,NaN,18180,39,NaN,9,0,105,3,0,291500,NaN,23,0,14575,10,14,1,0,271,6,216025,71,2,28549,355,446,34,355,11,161,586,6,0,0,0
1,2664,79,NaN,NaN,10000,NaN,NaN,NaN,26200,2353,8,2,171,5,NaN,6,24990,NaN,5018,91,NaN,NaN,NaN,57,NaN,NaN,100,NaN,NaN,NaN,37,686,NaN,NaN,NaN,NaN,125,NaN,21759,97,21,NaN,2,545,5,NaN,236235,NaN,NaN,NaN,6384,NaN,6,0,NaN,43,NaN,244552,240,0,23439,NaN,0,305,NaN,13,48,NaN,5,NaN,NaN,1
11,1035,243,16,0,5000,0,NaN,6,0,744,18,0,154,3,NaN,18,0,22,1779,92,NaN,NaN,NaN,8,NaN,NaN,41,12,NaN,0,14,4513,NaN,0,0,7,73,NaN,14346,161,49,24,3,14,6,6,66000,NaN,26,0,4714,47,2,0,0,121,14,150422,2,0,1695,161,5296,12,161,40,84,107,6,0,0,1
4,1498,3582,17,0,3000,0,NaN,2,44266,1129,16,2,180,3,10,22,44266,24,2629,92,127,NaN,164,80,NaN,65,100,8,294,0,72,1504,101,0,0,4,169,NaN,38481,283,62,76,3,608,7,3,215900,15,6,0,2998,123,985,0,0,54,15,180672,227,0,33378,1140,1690,379,1140,597,68,1891,6,0,0,0
9,433,77,NaN,0,9980,NaN,NaN,NaN,2756,375,16,2,147,NaN,NaN,16,2756,NaN,808,88,NaN,NaN,NaN,7,NaN,NaN,91,NaN,NaN,0,116,4447,NaN,0,0,NaN,38,NaN,20441,40,41,NaN,1,18,2,NaN,293394,NaN,NaN,0,2529,NaN,20,0,0,40,NaN,39197,8,0,727,NaN,8485,10,NaN,15,48,NaN,6,0,0,0
NaN,356,22,4,0,6,0,NaN,0,1260,224,NaN,2,NaN,2,NaN,NaN,NaN,4,580,NaN,2,NaN,0,NaN,NaN,NaN,32,1,NaN,0,17,1014,1,0,0,0,NaN,NaN,3600,NaN,NaN,7,NaN,11,1,0,21000,6,45,0,1235,7,1,0,0,161,4,62438,3,0,1779,286,860,8,286,3,107,9,6,0,0,0
11,1056,34,NaN,NaN,26500,NaN,NaN,NaN,0,1815,31,2,162,4,NaN,31,28300,NaN,2871,90,NaN,NaN,NaN,15,NaN,NaN,33,NaN,NaN,NaN,20,714,NaN,NaN,NaN,NaN,53,NaN,0,55,15,NaN,1,78,4,NaN,170000,NaN,NaN,NaN,8500,NaN,4,1,NaN,64,NaN,177070,35,0,5048,NaN,120,43,NaN,6,61,NaN,5,NaN,NaN,0
NaN,738,68,11,0,NaN,0,NaN,1,16274,634,NaN,0,NaN,3,NaN,NaN,17318,11,1372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,4,NaN,0,0,0,NaN,0,0,2,NaN,NaN,11236,NaN,34,23,NaN,603,6,2,NaN,NaN,33,0,NaN,30,15,0,0,50,6,74627,328,1,30207,397,-4695,275,397,11,54,123,6,0,0,0
1,1913,238,16,0,1996,0,NaN,0,4197,431,15,2,154,3,7,15,4197,19,2356,90,67,NaN,109,19,NaN,79,100,1,464,0,24,5412,29,0,0,0,68,NaN,7980,327,74,23,1,28,6,0,42000,NaN,11,0,1750,31,2,0,0,18,12,165408,5,0,527,465,-3298,18,465,39,70,3314,6,0,0,1
11,1385,2463,2,0,NaN,0,NaN,0,74110,1000,27,1,153,NaN,12,27,NaN,2,2385,89,NaN,NaN,NaN,10,NaN,52,100,0,40,0,0,45914,NaN,0,0,0,118,NaN,65730,78,34,2,2,33,3,0,NaN,NaN,36,0,NaN,2,6,0,0,104,0,323668,6,0,3451,89,NaN,27,89,410,135,228,5,0,0,0
0,748,102,4,0,-18000,0,NaN,0,0,660,18,2,165,0,12,18,0,8,1408,90,NaN,NaN,NaN,34,NaN,38,71,1,68,0,1,0,NaN,0,0,1,72,NaN,0,63,13,4,3,161,4,0,-18000,NaN,13,0,-18000,10,10,0,0,151,3,158817,56,0,24313,480,0,105,480,17,112,615,6,0,0,1
1,NaN,NaN,4,NaN,NaN,0,NaN,3,NaN,NaN,13,0,159,NaN,8,13,NaN,4,NaN,88,NaN,NaN,NaN,15,NaN,22,22,4,11,NaN,NaN,NaN,NaN,NaN,NaN,4,26,NaN,NaN,40,NaN,4,1,NaN,4,3,NaN,NaN,49,NaN,NaN,4,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,348,NaN,NaN,348,NaN,NaN,27,NaN,NaN,NaN,1
6,624,113,5,NaN,10000,0,NaN,0,27100,407,11,3,171,5,14,23,18800,9,1031,92,9,NaN,11,20,NaN,82,78,2,144,NaN,14,882,5,NaN,NaN,2,47,NaN,24330,80,67,5,1,125,2,0,130000,3,31,NaN,9285,12,7,0,NaN,85,5,95124,24,0,10626,646,-17617,101,646,18,92,1377,5,NaN,NaN,0
NaN,465,2583,26,0,9980,0,NaN,0,11360,594,27,0,146,5,NaN,27,12360,30,1059,88,NaN,NaN,NaN,11,NaN,NaN,45,0,NaN,0,66,497,NaN,0,0,0,30,NaN,25735,38,41,32,1,52,4,0,165000,NaN,1,0,2500,46,87,1,0,76,18,108868,34,1,3996,600,1074,18,600,369,102,518,6,0,0,1
3,885,26,1,3145728,6000,0,NaN,0,5910,960,8,0,177,NaN,15,8,5910,2,1845,88,5,NaN,0,30,NaN,59,16,0,4,1048576,13,NaN,2,1048576,352805,0,40,NaN,985,76,NaN,1,1,212,3,0,52100,NaN,38,887605,4007,2,1,1,705050,96,1,188108,105,0,20437,566,98,107,822,5,101,18,6,3145728,2107152,1
11,973,44,10,NaN,5000,0,NaN,4,2620,445,14,2,170,2,18,14,NaN,13,1418,82,9,NaN,6,21,NaN,73,100,8,72,NaN,15,860,4,NaN,NaN,5,54,NaN,2622,72,59,30,0,90,4,4,80000,NaN,49,NaN,5333,43,7,0,NaN,48,9,80311,27,0,4357,423,2832,63,423,7,56,41,5,NaN,NaN,0
5,852,1858,12,0,3000,0,NaN,1,100,956,22,2,150,3,15,22,100,12,1808,90,10,NaN,1,1,NaN,51,100,4,47,0,11,1444,8,0,0,2,94,NaN,11953,94,75,16,2,1,5,1,72000,NaN,30,0,6545,17,354,1,0,40,10,84620,0,0,40,248,2402,1,248,371,46,33,6,0,0,0
2,1605,148,40,0,4000,0,NaN,15,16500,815,31,2,149,NaN,8,31,16500,48,2420,63,NaN,NaN,NaN,23,NaN,69,100,33,265,0,29,4284,NaN,0,0,20,50,NaN,17133,333,84,69,0,215,4,15,195500,NaN,24,0,6741,119,15,0,0,75,37,227264,93,0,16252,196,580,122,196,24,93,60,6,0,0,1
10,364,505,16,0,4000,0,NaN,0,3696,166,9,2,139,3,12,9,3696,21,537,87,57,NaN,8,33,NaN,87,100,13,112,0,24,0,47,0,0,3,73,NaN,11868,87,23,26,2,78,3,0,66000,4,13,0,2750,32,35,0,0,52,14,36103,14,0,4066,267,2306,64,267,84,67,2557,6,0,0,1
11,725,21,10,0,5000,0,NaN,1,5277,636,6,3,155,3,15,6,5277,12,1361,92,25,NaN,35,17,NaN,76,100,6,247,0,34,7586,14,0,0,3,121,NaN,10121,182,110,20,2,19,2,1,82000,14,18,0,2411,26,4,0,0,35,10,74908,2,0,670,741,-1243,17,741,5,55,393,6,0,0,0
7,679,582,8,0,15000,0,NaN,1,15380,581,4,2,178,NaN,13,4,15380,10,1260,90,7,NaN,0,24,NaN,69,100,6,52,0,68,2308,7,0,0,1,52,NaN,17037,47,63,9,1,181,3,1,212207,NaN,13,0,3120,12,137,0,0,70,8,108718,89,0,12765,712,-744,92,712,97,86,433,6,0,0,1
10,251,769,14,0,5000,0,NaN,0,0,346,18,0,116,2,13,18,0,14,597,49,NaN,NaN,NaN,7,NaN,6,20,2,22,0,16,333,NaN,0,0,1,14,NaN,3918,44,18,24,0,59,5,0,39000,NaN,33,0,2437,24,38,1,0,72,13,21583,23,0,4296,64,2495,36,64,128,36,25,6,0,0,1
4,2331,95,3,NaN,5000,0,NaN,0,38800,2382,17,2,166,5,11,18,20435,3,4713,82,11,NaN,5,44,NaN,41,100,0,47,NaN,35,823,6,NaN,NaN,0,37,NaN,29760,87,87,9,1,781,3,0,221000,NaN,15,NaN,6314,17,20,1,NaN,62,2,305127,342,0,48838,822,-13194,439,822,15,64,588,5,NaN,NaN,1
9,198,23,2,0,6,0,NaN,0,4108,197,8,1,134,1,13,8,4108,4,400,70,3,NaN,8,4,NaN,31,56,1,16,0,34,825,0,0,0,0,16,NaN,6863,22,29,2,0,25,5,0,39000,NaN,43,0,1147,4,4,0,0,68,2,40727,18,2,1709,482,2101,7,482,5,101,59,6,0,0,0
NaN,400,25,19,0,2994,0,NaN,8,7910,317,1,3,137,NaN,NaN,1,7910,20,717,75,NaN,NaN,NaN,8,NaN,NaN,100,10,NaN,0,30,NaN,NaN,0,0,9,44,NaN,7532,37,86,35,0,28,5,9,39000,NaN,50,0,1300,37,3,0,0,92,15,60220,5,0,2600,100,-3299,23,100,4,83,41,6,0,0,0
6,1020,86,20,0,4,0,NaN,6,10738,511,7,3,167,3,12,7,10738,20,1531,89,NaN,NaN,NaN,31,NaN,76,100,8,139,0,34,707,NaN,0,0,6,146,NaN,8496,257,32,39,3,383,5,7,45000,NaN,28,0,1323,41,34,0,0,38,11,64704,63,0,14769,424,538,320,424,14,42,224,6,0,0,0
0,1211,358,2,0,6000,0,NaN,0,13533,1200,3,0,164,NaN,10,3,13533,2,2448,91,NaN,NaN,NaN,23,NaN,NaN,14,0,6,0,20,300,NaN,0,0,0,78,NaN,12260,60,5,2,4,290,3,0,107100,NaN,26,0,5355,2,40,0,0,51,2,134784,119,0,14967,61,17838,159,569,59,55,103,6,0,0,1
7,1714,239,11,0,16000,0,NaN,7,21980,1961,27,0,180,4,17,27,23080,11,3675,92,NaN,NaN,NaN,62,NaN,NaN,53,11,1,0,17,2025,NaN,0,0,10,95,NaN,20870,86,83,12,3,562,7,7,138800,NaN,23,0,8164,14,12,1,0,92,11,478769,255,0,51791,564,30870,307,564,39,130,45,6,0,0,0
5,1567,176,9,NaN,3000,0,NaN,0,6010,829,3,2,171,5,19,3,12600,11,2396,91,10,NaN,70,81,NaN,79,100,5,265,NaN,6,691,8,NaN,NaN,3,158,NaN,6558,161,62,12,3,283,5,0,53000,NaN,8,NaN,8833,17,18,0,NaN,28,9,87086,73,0,8127,844,-23354,210,844,29,36,4408,5,NaN,NaN,0
8,1532,156,19,0,5000,0,NaN,2,14654,915,12,4,171,4,8,12,14654,26,2447,92,55,NaN,60,59,NaN,79,100,11,225,0,14,13490,38,0,0,9,80,NaN,14985,244,129,46,2,517,4,2,89000,20,17,0,6357,64,61,0,0,37,16,125740,129,0,19523,623,1544,388,623,26,51,2623,6,0,0,1
1,1510,816,1,0,3000,0,NaN,0,16634,1110,10,0,169,5,17,10,14041,3,2620,90,NaN,NaN,NaN,49,NaN,80,10,1,120,0,21,4011,NaN,0,0,0,103,NaN,29825,93,65,1,1,248,2,0,154500,NaN,7,0,7357,3,91,0,0,39,1,134709,109,0,9718,824,11428,139,824,136,51,748,6,0,0,0
NaN,972,14826,19,0,10,0,NaN,5,9324,313,9,3,168,2,NaN,2,9324,21,1285,90,NaN,NaN,NaN,31,NaN,NaN,100,11,NaN,0,26,3210,NaN,0,0,7,30,NaN,9231,160,43,52,1,189,5,6,47500,NaN,33,0,1826,72,1701,0,0,50,19,78129,31,0,9555,160,1190,158,160,2471,60,201,6,0,0,0
NaN,491,158,7,0,10000,0,NaN,4,0,1017,18,0,151,3,NaN,18,0,17,1508,90,NaN,NaN,NaN,6,NaN,NaN,30,7,NaN,0,21,2781,NaN,0,0,5,30,NaN,7874,108,32,11,0,259,6,5,78000,NaN,31,0,3714,38,17,2,0,57,7,90439,169,1,14775,641,7520,90,641,26,59,150,6,0,0,1
4,369,76,5,0,NaN,0,NaN,3,8160,233,14,3,129,NaN,8,14,NaN,9,602,66,8,NaN,2,0,NaN,39,69,3,61,0,0,NaN,3,0,0,3,28,NaN,11460,65,49,20,0,21,2,4,NaN,NaN,36,0,NaN,28,6,0,0,25,3,28998,8,0,538,181,NaN,13,181,15,48,247,6,0,0,0
1,708,47,25,0,2000,0,NaN,9,11260,591,13,2,165,1,5,0,11260,26,1299,87,NaN,NaN,NaN,29,NaN,NaN,100,23,69,0,19,926,NaN,0,0,13,53,NaN,13144,88,25,66,1,141,5,13,57000,NaN,34,0,3000,72,1,0,0,82,23,177045,51,0,11678,133,571,90,133,7,136,334,6,0,0,0
7,382,143,10,0,2000,0,NaN,1,0,354,18,2,143,3,15,18,0,12,736,76,NaN,NaN,NaN,39,NaN,63,100,8,76,0,18,842,NaN,0,0,2,33,NaN,4711,58,69,15,0,69,4,2,55000,NaN,26,0,3055,22,16,0,0,38,10,39895,9,0,2653,697,1035,60,697,28,54,1304,6,0,0,0
4,NaN,NaN,2,NaN,NaN,0,NaN,0,NaN,NaN,17,2,169,NaN,15,16,NaN,5,NaN,87,NaN,NaN,NaN,18,NaN,15,100,0,23,NaN,NaN,NaN,NaN,NaN,NaN,0,25,NaN,NaN,47,NaN,3,1,NaN,4,0,NaN,NaN,26,NaN,NaN,10,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,265,NaN,NaN,265,NaN,NaN,105,NaN,NaN,NaN,1
7,750,16,9,0,3000,0,NaN,0,7600,388,14,2,154,3,8,0,7600,10,1143,91,7,NaN,26,31,NaN,68,98,3,91,0,23,2188,6,0,0,1,177,NaN,8557,101,124,11,2,74,3,0,65377,NaN,27,0,2842,13,3,0,0,91,6,113580,25,0,6764,104,-1729,49,104,5,99,1455,6,0,0,0
8,587,199,15,0,10,0,NaN,2,8744,415,15,2,165,3,9,15,8744,15,1012,89,11,NaN,4,16,NaN,76,80,8,124,0,28,5355,3,0,0,2,22,NaN,16430,96,78,25,2,278,1,2,99000,NaN,34,0,3535,28,24,0,0,86,10,92043,99,0,24059,209,-509,179,209,33,90,206,6,0,0,1
8,900,1652,27,1048576,5000,0,1048576,12,16190,977,28,1,177,1,13,28,12764,31,1877,91,NaN,42000,NaN,38,10080,NaN,55,26,96,23907532,51,13576,NaN,1048576,7934225,21,36,0,22240,65,NaN,39,2,236,6,13,283610,NaN,27,8930,5560,54,454,1,524288,78,26,140299,115,0,18595,495,0,121,495,275,74,83,6,27420,370525,1
6,1227,5165,14,0,3000,0,NaN,2,22252,1536,9,2,169,5,16,2,22252,17,2763,88,24,NaN,119,43,NaN,51,80,4,317,0,227,1689,10,0,0,3,109,NaN,41375,186,124,26,3,531,1,2,454000,11,13,0,2000,33,874,1,0,87,8,265880,292,1,46313,659,-42975,239,659,860,96,3203,6,0,0,0
7,3226,274,0,NaN,3000,0,NaN,0,15700,2245,17,1,170,5,12,17,14305,1,5471,82,0,NaN,8,85,NaN,39,49,0,36,NaN,16,835,0,NaN,NaN,0,105,NaN,15676,125,81,0,3,1000,4,0,81000,NaN,7,NaN,5062,1,46,0,NaN,65,0,461193,428,0,65131,820,1386,572,820,45,84,2735,5,NaN,NaN,0
3,284,3539,31,0,2000,0,NaN,14,4658,131,11,2,129,2,24,10,4658,32,415,73,25,NaN,62,12,NaN,46,100,22,48,0,16,632,23,0,0,20,25,NaN,14633,57,34,64,1,74,6,19,66500,9,38,0,4156,69,1000,0,0,51,29,36936,11,0,3791,460,1295,63,460,589,89,502,6,0,0,0
